RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Nava1998,2,25,7,25
Girault1999,0,17,2,16
Hill2000,1,12,1,9
Chen2001,0,12,3,12
Ferrer2003,6,21,13,22
