RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rivers2001,50,130,70,133
Lin2006,53,108,83,116
Wang2006,6,16,9,17
Jing2010,57,159,76,148
Jones2010,34,150,25,150
Yu2013,7,25,5,25
Andrews2014,35,49,36,54
ARISE2014,147,792,150,796
PROCESS2014,257,820,139,412
Wang2014,17,31,7,26
