RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Montecalvo1,5,19,5,19
Kortbeek2,4,37,3,43
Taylor3,5,41,6,41
Kearns4,5,21,6,23
Minard5,1,12,4,15
Esparaza6,10,27,11,27
Boivin7,18,39,18,39
Montejo8,19,50,22,51
Hsu10,26,59,24,62
White11,11,51,5,57
Acosto12,6,50,9,54
Davies2002,4,34,5,39
Davies2012,13,91,12,89
