RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Saffle2002,21,21,16,23
Rumbak2004,60,60,50,60
Barquist2006,27,29,11,31
Blot2008,60,61,16,62
Terragni2010,145,209,119,210
Trouillet2011,109,109,29,107
Koch2012,50,50,50,50
Zheng2012,58,58,51,61
Bosel2013,30,30,18,30
Young2013,418,451,204,448
Diaz2014,167,245,135,244
Mohamed2014,20,20,20,20
