RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
combes2000,4,50,9,54
Rabitsch2004,0,12,5,12
Topeli2004,13,41,9,37
Lorente2005,43,210,42,233
Lorente2006,33,236,31,221
