RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gupta1,7,31,13,30
Burkhart2,13,25,13,25
Hall3,4,30,9,30
Grecu4,2,28,3,26
Friesecke5,18,83,22,82
Barbosa6,4,13,4,10
Gultekin7,8,16,7,16
Grau8,26,81,16,78
Wang2009,0,28,2,28
