RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Abizaid1999,6,20,10,20
Erley1999,2,35,1,29
Huber2002,2,50,8,50
Huber2003,2,50,10,50
Kapoor2003,0,35,7,35
Dussol2006,6,80,4,77
