RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kujath1993,6,20,5,20
Rex1994,34,103,41,103
Abele1996,13,36,14,36
Anaissie1996,3,37,6,37
Driessen1996,4,12,5,11
Phillips1997,20,53,16,53
