RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Argenziano1997,0,5,1,5
Malay1999,0,5,2,5
MalayA1999,0,5,2,5
Dunser2002,17,24,17,24
Albanese2006,5,10,4,10
Lauzier2006,3,13,3,10
LauzierA2006,3,13,3,10
Moreli2008,12,19,14,20
RUsellA2008,172,397,188,382
Russell2008,172,397,188,382
Moreli2009,8,15,10,15
MoreliA2009,7,15,10,15
MorelliB2009,8,15,10,15
