RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Conger1975,3,8,8,10
Pursani1997,4,18,5,17
Bouman2002,18,35,14,36
Durmaz2003,1,21,7,23
Sugahara2004,2,14,12,14
Koo2006,12,43,30,59
Jamale2013,21,102,13,106
Wald2015,18,48,19,52
Gaudry2016,150,311,153,308
Zarbock2016,44,112,65,119
