RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rumbak2004,19,60,37,60
Barquist2006,2,29,5,31
Terragni2010,137,209,155,210
Trouillet2011,33,109,32,107
Zheng2012,13,58,14,61
Bosel2013,10,30,20,30
Young2013,234,455,244,454
