RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Corwin1,36,80,44,80
Corwin8,328,650,394,652
Corwin9,337,733,352,727
Gabriel10,4,9,6,10
Georgopopoulos11,32,100,28,48
Silver13,13,42,26,44
Vincent15,18,44,12,24
