RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Still1995,7,19,7,21
Georgopoulos2005,43,100,23,48
Vincent2006,47,48,24,25
Corwin2007,690,728,680,720
Najjar2011,69,125,40,97
Luchette2012,85,96,82,92
Prunier2012,15,57,15,53
