RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Stoutenbeek3,2,49,8,42
Brun35,3,65,6,68
Gastinne37,26,220,33,225
Georges38,4,31,15,33
Korinek39,20,96,37,95
Pugin40,4,38,24,41
Quinio41,19,76,38,73
Rodriguez42,1,14,11,17
Unertl43,1,19,9,20
Wiener44,8,30,8,31
Ferrer45,7,51,11,50
Hammond47,25,162,30,160
Laggner48,1,33,4,34
Lingnau49,36,90,71,177
Lingnau49,34,90,71,177
Jacobs99,3,35,4,35
