RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Sprung8,78,234,61,132
CSG32,3,96,3,99
Annane36,22,150,27,150
Bollaert37,7,22,9,19
Bone38,29,152,30,147
Briegel39,10,20,7,20
Klastersky41,11,46,6,39
Sprung43,11,43,1,16
Yildiz45,0,20,1,20
Luce46,3,38,4,37
