RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
DeRiso1996,2,173,10,180
Fourrier2000,3,30,7,30
Fourrier2005,31,114,24,114
Tantipong2008,36,102,37,105
Bellissimo2009,34,64,32,69
Munro2009,13,44,9,51
MunroA2009,12,48,10,49
Panchabhai2009,64,88,51,83
Scannapieco2009,16,116,8,59
Cabov2010,0,17,0,23
Berry2011,5,71,4,78
Jacomo2011,5,87,5,73
Kusahara2012,8,46,12,50
Meinberg2012,13,28,9,24
Ozcaka2012,17,29,19,32
Sebastian2012,16,41,21,45
