RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Lin2007,120,175,94,167
Zhang2008,32,60,21,60
CHen2009,31,59,16,55
Huang2009,23,36,14,34
Su2009,102,128,76,114
Yumin2009,18,23,20,33
