RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gattinoni2001,92,148,97,149
Beuret2002,1,4,0,3
Guerin2004,98,230,81,183
Curley2005,4,51,4,51
Voggenreiter2005,1,21,3,19
Mancebo2006,38,76,37,60
Chan2007,5,11,6,11
Fernandez2008,8,21,10,19
Taccone2009,79,166,91,172
Guerin2013,57,240,95,234
