RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
6S9,87,398,65,400
CRYSTMAS11,21,100,11,96
BaSES51,28,117,23,124
Dolecek2009,0,26,0,30
Dubin2010,0,9,2,11
