RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Fisher1993,19,61,11,19
Abraham1995,196,643,108,326
Dhainaut1995,22,32,6,10
Cohen1996,144,386,66,167
Reinhart1996,44,93,12,29
Abraham1998,382,948,398,930
Clark1998,10,28,11,28
Gallagher2001,7,27,5,9
Reinhart2001,121,224,128,222
Panacek2004,421,1305,447,1329
