RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rivers2001,40,130,61,133
Yan2010,39,157,62,146
ARISE2014,117,792,127,797
ProCess2014,91,439,85,456
ProMISe2015,155,625,152,621
