RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Monchi2004,1,8,0,12
Kutsogiannis2005,1,16,0,14
Betjes2007,2,21,0,27
Oudemans2009,6,97,2,103
Hetzel2011,1,87,0,83
