RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Mehta1997,1,14,2,13
Park2001,0,7,1,9
Cross2003,3,35,5,36
Bellone2004,0,24,2,22
Crane2004,5,20,0,20
Park2004,2,27,1,27
Bellone2005,0,18,1,18
