RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Baudo1998,6,60,5,60
Abraham2001,255,1161,148,1155
Bernard2001,30,850,17,840
Eisele2001,0,20,3,22
Warren2001,32,141,19,69
