RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Sugerman1997,25,53,34,92
Saffle2002,21,21,22,23
Bouderka2004,18,31,19,31
Blot2008,30,61,31,62
Saboori2009,12,20,19,20
Terragni2010,30,209,44,210
Trouillet2011,50,109,47,107
Zheng2012,17,58,30,61
