RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Arnold1994,4,29,6,29
Derdak2002,7,75,9,73
Shah2004,0,51,1,13
Bollen2005,1,37,1,24
Samransamruajkit2005,1,6,5,10
Mentzelopoulus2007,3,27,3,27
