RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kecskes2003,1,22,7,23
Jain2004,33,45,26,45
Lu2004,8,20,11,20
McNaught2005,21,52,22,51
Kotzampassi2006,22,35,27,30
Li2007,8,14,10,11
Olah2007,9,33,15,29
Besselink2008,46,152,41,144
Barraud2010,26,87,29,80
Ferrie2011,14,18,16,18
Tan2011,9,26,15,26
