RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Yu17,4,30,6,22
Hayes18,17,24,12,23
Gattinoni19,84,124,37,57
Yu20,15,58,15,29
Alia21,23,31,21,32
Wang23,4,16,7,17
