RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Innerhofer2002,2,20,2,20
Innerhofer2002,2,20,1,20
Parker2004,31,198,22,198
van2004,2,55,9,55
van2005,21,68,24,64
Niemi2006,3,15,5,15
Niemi2006,3,15,10,15
Mittermayr2007,8,21,1,20
Mittermayr2007,8,21,3,19
Ooi2009,42,45,40,45
Soares2009,2,20,2,20
Vanhoonacker2009,15,72,20,82
Schramko2010,4,15,3,15
Schramko2010,4,15,2,15
