RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Hazard1991,0,22,0,24
Crotfts1992,1,25,1,28
Holdgaard1998,13,30,0,30
Gysin1999,9,35,2,35
Porter1999,1,12,0,12
Heikkinen2000,1,30,0,26
Freeman2001,3,40,0,40
Melloni2002,6,25,3,25
Wu2003,1,41,0,42
Tabaee2005,2,29,1,14
Silvester2006,0,100,0,100
