RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Levy1,1,32,5,35
Phillips2,6,33,4,25
Azevedo3,5,38,4,38
Kantorova4,8,72,7,71
Conrad5,20,178,17,181
Somberg6,16,167,3,35
