RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Van2001,39,765,6,783
Hoedemaekers2005,1,11,1,11
Arabi2006,76,266,8,257
Mitchell2006,5,35,0,35
Van2006,111,595,19,605
Oksanen2007,1,40,1,52
Brunkhorst2008,42,247,12,290
De2008,21,254,2,250
Iapichino2008,8,45,3,45
Cavalcanti2009,24,58,2,54
Glucontrol2009,44,550,13,551
Meng2009,4,121,3,119
NICE2009,206,3054,15,3050
Coester2010,6,42,0,46
COIITSS2010,42,255,20,254
Green2010,2,45,0,36
Arabi2011,38,120,8,120
Cao2011,6,92,1,87
