RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Fourrier26,5,30,15,30
Chua28,6,22,8,20
Fourrier29,13,114,12,114
Bopp30,0,2,1,3
Koeman31,13,127,23,130
Seguin33,3,36,25,62
Tantipong34,5,58,10,52
Bellissimo35,16,64,17,69
Panchabhai36,14,88,15,83
Scannapieco37,7,58,12,59
Berry38,4,71,1,78
Grap39,7,21,10,18
