RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Arnold1994,10,29,12,29
Derdak2002,28,75,38,73
Shah2004,6,15,6,13
Bollen2005,16,37,8,24
Samransamruajkit2005,2,6,5,10
Mentzelopoulos2012,22,61,41,64
Ferguson2013,129,275,96,273
Young2013,196,398,192,397
