RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gattinoni2001,12,152,15,152
Guerin2004,50,413,47,378
Voggenreiter2005,1,21,1,19
Mancebo2006,6,76,1,60
Chan2007,0,11,1,11
Fernandez2008,1,21,1,19
Taccone2009,18,168,8,174
