RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gadek1999,6,51,9,47
Pontes2006,18,55,25,48
Singer2006,13,46,28,49
Grau2011,11,61,11,71
Rice2011,38,143,21,129
Elamin2012,0,9,1,8
