RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kortbeek1999,4,37,3,43
Kearns2000,5,21,6,23
Montejo2002,19,50,22,51
Hsu2009,26,59,24,62
White2009,11,50,5,54
Acosta2010,6,50,9,54
Davies2012,13,91,12,89
Hung2012,20,48,17,48
