RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
NICE4,557,1898,529,1891
Farah5,19,31,14,37
Mitchell8,7,23,3,20
Azevedo9,28,99,25,100
McMullin10,6,11,4,9
Preiser11,69,211,62,203
Brunkhorst12,49,112,57,140
Lapichino13,11,30,5,26
He14,9,27,14,29
Zhang15,3,16,2,18
De16,48,123,48,123
Arabi17,66,223,73,212
MacKenzie18,26,62,36,68
Bland26,1,5,2,5
van27,214,595,228,605
Walters28,1,13,0,12
Oksanen29,13,39,18,51
Bruno30,2,31,0,15
