RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Abele19,13,58,23,30
Aerdts20,1,28,29,60
Blair21,12,161,38,170
Boland22,14,32,17,32
Cockerill23,4,75,12,75
Finch24,4,20,7,24
Jacobs25,0,45,4,46
Kerver26,5,49,31,47
Palomar28,10,50,25,49
Rocha29,7,47,25,54
Sanchez30,32,131,60,140
Stoutenbeek31,61,202,99,200
Ulrich32,7,55,26,57
Verwaest33,22,193,40,185
Verwaest33,31,200,40,185
Winter34,3,91,17,92
