RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Nicolet2011,3,19,1,21
Parke2011,0,29,0,27
Maggiore2014,2,53,11,52
Bell2015,0,48,1,52
Corley2015,0,81,2,74
Frat2015,40,106,44,94
Fratb2015,40,106,55,110
Lemiale2015,4,52,2,48
Rittamayamai2015,0,20,0,20
Hernandez2016,13,264,32,263
Hernandeza2016,66,290,60,314
Jones2016,1,165,3,38
Stephan2016,58,414,57,416
