RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Wysocki2001,21,61,19,58
Buijk2002,3,12,2,6
Georges2005,3,26,3,24
Rafati2006,5,20,6,20
Roberts2007,3,29,0,28
Sakka2007,1,10,2,10
Adembri2008,2,8,2,8
Chytra2012,18,120,25,120
Dulhunty2013,2,30,4,30
