RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Abele44,0,58,5,30
Aerdts45,1,28,7,60
Ferrer53,5,51,15,50
Jacobs60,11,45,29,46
Kerver61,10,49,33,47
Korinek62,1,96,1,95
Rolando71,3,49,8,52
Ruza72,15,116,22,110
Stoutenbeek76,2,49,9,42
Unertl79,15,19,14,20
Wiener81,3,30,7,31
Zobel83,0,25,13,25
