RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Yu2005,3,28,4,27
Arabi2008,18,55,15,67
Iapichino2008,8,36,6,36
Savioli2009,9,45,8,45
Ellger2008112,112,479,128,471
