RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Nicolau2001,1,17,3,18
Wysocki2001,13,61,11,58
Georges2005,4,26,7,24
Robersts2007,4,29,5,28
Wang2009,0,15,1,15
Chytra2012,18,106,27,108
Dulhunty2013,7,30,15,30
