RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bouadma31,65,307,64,314
Stolz32,8,51,12,50
Hochreiter33,15,57,14,53
Schroeder34,3,14,3,13
Nobre35,8,39,8,40
Svoboda36,10,38,13,34
