RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Compton1990,4,16,2,8
HIT1990,49,176,50,175
HIT1994,90,405,98,414
HIT1996,11,60,16,61
Sahuquillo2000,1,11,1,11
