RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Cooper1979,28,49,11,27
Hernesniemi1979,23,81,27,83
Gaab1994,37,130,36,141
Grumme1995,38,187,57,209
CRASH2005,2460,4900,2429,4991
