RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Van2005,4,33,1,30
Walters2006,1,13,0,12
Azevedo2007,2,31,1,17
Oksanen2007,7,39,1,51
Bilotta2008,48,48,48,49
Bruno2008,11,31,0,15
Azevedo2009,1,14,2,20
Johnston2009,8,24,2,50
Kreisel2009,7,20,1,20
Meng2009,4,121,3,119
Coester2010,32,39,7,40
Green2010,21,45,4,36
Stazewski2011,2,26,0,24
