RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Unertl1987,5,19,6,20
Brun1989,14,65,15,68
Rodriguez1990,5,14,7,17
Pugin1991,10,38,11,41
Cerra1992,13,25,10,23
Gastinne1992,88,220,82,225
Korinek1993,22,96,17,95
Georges1994,3,31,5,33
Quinio1995,12,76,10,73
Wiener1995,11,30,15,31
Bergmans2001,30,87,59,139
Pneumatikos2002,5,31,7,30
Camus2005,32,130,34,126
