RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Karanko1987,0,15,0,12
Stockwell1992,45,226,50,249
Boldt1993,0,15,0,15
Tollofsrud1995,0,10,0,10
Wahba1996,0,10,0,10
Akech2006,1,44,7,44
Niemi2006,0,15,0,15
Verheij2006,0,18,1,16
Gondos2010,12,50,12,50
