RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bollaert1998,8,22,12,19
Briegel1999,4,20,6,20
Chawla1999,6,23,8,21
Annane2002,90,151,101,149
Confalonieri2005,0,23,7,23
Rinaldi2006,5,26,6,26
Meduri2007,11,42,10,19
Sprung2008,102,251,89,247
Hu2009,4,38,6,39
Arabi2011,24,39,24,36
Sabry2011,2,40,6,40
Gordon2014,7,31,8,30
Torres2015,1,42,6,46
